Customer ID,last_purchase_date,first_purchase_date,frequency,monetary,total_items,total_unique_products,avg_unit_price,country,recency,days_since_first_purchase,avg_order_value,avg_items_per_order,avg_days_between_orders,is_weekend_shopper,favorite_hour,cancellation_rate,country_encoded,will_purchase
17517,2011-02-04 11:48:00,2011-02-04 11:48:00,1,153.94,102,11,2.5381818181818185,United Kingdom,145,145,153.94,102.0,0.0,0.0,11,0.0,38,0
17518,2010-10-10 12:40:00,2010-03-28 13:31:00,2,329.42,267,71,2.3902597402597405,United Kingdom,262,458,164.71,133.5,196.0,1.0,13,0.0,38,0
17519,2011-06-19 13:55:00,2009-12-01 09:57:00,13,4421.55,2890,127,3.702783505154639,United Kingdom,10,575,340.1192307692308,222.30769230769232,47.083333333333336,0.1134020618556701,10,0.1176,38,1
17521,2011-05-24 15:14:00,2010-10-01 11:49:00,3,714.41,403,37,3.294390243902439,United Kingdom,36,271,238.13666666666666,134.33333333333334,117.5,0.0,16,0.1667,38,1
17522,2011-06-09 14:23:00,2011-05-05 16:31:00,3,782.98,737,49,2.1212068965517243,United Kingdom,20,55,260.99333333333334,245.66666666666666,17.5,0.0,14,0.0,38,1
17524,2010-12-13 14:32:00,2010-09-27 16:20:00,3,539.14,362,37,2.117674418604651,United Kingdom,198,275,179.71333333333334,120.66666666666667,77.0,0.0,16,0.5,38,0
17525,2010-12-15 12:05:00,2010-10-07 09:12:00,3,1161.9,338,19,5.053846153846154,United Kingdom,196,265,387.3,112.66666666666667,34.5,0.3076923076923077,9,0.0,38,0
17526,2011-02-22 09:10:00,2009-12-17 16:18:00,11,3842.94,1312,61,6.1125,United Kingdom,127,559,349.35818181818183,119.27272727272727,48.0,0.06818181818181818,16,0.25,38,1
17527,2011-05-05 13:43:00,2011-05-05 13:43:00,1,292.11,57,7,6.712857142857142,United Kingdom,55,55,292.11,57.0,0.0,0.0,13,0.3333,38,1
17529,2010-04-08 17:51:00,2010-01-11 12:29:00,2,1240.25,790,78,3.7251219512195117,United Kingdom,447,534,620.125,395.0,87.0,0.0,12,0.0,38,0
17530,2011-05-17 16:49:00,2009-12-06 16:17:00,8,2119.78,1232,270,2.4494299287410928,United Kingdom,43,570,264.9725,154.0,87.83333333333333,0.11401425178147269,20,0.0769,38,1
17531,2011-06-02 19:17:00,2010-03-31 12:57:00,3,1266.82,472,54,4.269655172413794,United Kingdom,27,455,422.2733333333333,157.33333333333334,214.0,0.0,12,0.7778,38,0
17532,2010-11-19 08:13:00,2010-11-19 08:13:00,1,65.34,30,4,2.6175,United Kingdom,222,222,65.34,30.0,0.0,0.0,8,0.0,38,0
17533,2010-10-01 09:14:00,2010-10-01 09:14:00,1,34.8,24,1,1.45,United Kingdom,271,271,34.8,24.0,0.0,0.0,9,0.0,38,0
17534,2010-09-14 13:32:00,2010-02-25 16:55:00,4,1445.47,757,69,2.7816867469879516,United Kingdom,288,489,361.3675,189.25,67.0,0.1927710843373494,9,0.0,38,1
17535,2011-03-04 15:20:00,2011-03-04 15:20:00,1,164.4,136,13,1.473076923076923,United Kingdom,117,117,164.4,136.0,0.0,0.0,15,0.0,38,0
17536,2011-06-15 13:23:00,2010-01-26 12:00:00,3,364.83,201,16,4.5337499999999995,United Kingdom,14,519,121.61,67.0,252.5,0.0,12,0.0,38,0
17537,2011-02-09 13:37:00,2011-02-09 13:37:00,1,630.7,370,60,2.98,United Kingdom,140,140,630.7,370.0,0.0,0.0,13,0.0,38,1
17539,2010-03-21 15:23:00,2009-12-13 12:36:00,3,1211.57,746,131,2.8097297297297295,United Kingdom,465,563,403.8566666666666,248.66666666666666,49.0,1.0,15,0.4286,38,0
17540,2011-01-27 14:35:00,2010-04-19 09:47:00,5,1280.5,458,35,3.024468085106383,United Kingdom,153,436,256.1,91.6,70.75,0.2553191489361702,9,0.1429,38,1
17541,2010-07-18 11:36:00,2010-07-18 11:36:00,1,124.46,46,31,3.3142424242424244,United Kingdom,346,346,124.46,46.0,0.0,1.0,11,0.0,38,0
17542,2011-03-15 11:45:00,2010-03-08 12:08:00,3,341.7,324,57,2.279076923076923,United Kingdom,106,478,113.89999999999999,108.0,372.0,0.0,12,0.0,38,0
17543,2010-06-08 12:41:00,2010-06-08 12:41:00,1,120.05,62,13,3.476923076923077,United Kingdom,386,386,120.05,62.0,0.0,0.0,12,0.0,38,0
17544,2010-11-14 15:08:00,2010-11-14 14:47:00,3,960.69,439,80,3.3938043478260873,United Kingdom,227,227,320.23,146.33333333333334,0.0,1.0,14,0.0,38,0
17545,2010-11-14 15:30:00,2010-05-11 10:04:00,3,802.58,392,112,2.585187969924812,United Kingdom,227,414,267.5266666666667,130.66666666666666,187.0,0.9473684210526315,15,0.0,38,1
17547,2010-11-29 09:41:00,2010-02-12 14:34:00,2,727.85,223,22,4.633870967741935,United Kingdom,212,502,363.925,111.5,290.0,0.0,14,1.75,38,0
17548,2011-04-20 12:01:00,2010-11-08 16:19:00,4,731.26,494,22,1.871764705882353,United Kingdom,70,233,182.815,123.5,54.333333333333336,0.35294117647058826,10,3.1667,38,0
17550,2011-05-26 14:09:00,2010-02-07 15:07:00,9,2547.64,989,250,3.0681437125748503,United Kingdom,34,507,283.0711111111111,109.88888888888889,78.83333333333333,0.7065868263473054,15,1.7,38,0
17551,2010-12-15 14:12:00,2010-12-15 14:12:00,1,306.84,150,39,2.5411627906976744,United Kingdom,196,196,306.84,150.0,0.0,0.0,14,0.0,38,0
17552,2010-12-02 18:46:00,2010-03-22 09:19:00,10,2453.4,1520,64,2.8006666666666664,United Kingdom,209,464,245.34,152.0,42.5,0.0,14,0.375,38,1
17553,2010-08-24 09:49:00,2010-04-08 09:44:00,3,2270.0,1240,2,2.75,United Kingdom,309,447,756.6666666666666,413.3333333333333,69.0,0.0,9,0.0,38,1
17555,2011-01-09 12:31:00,2010-05-02 16:02:00,4,769.93,554,174,1.9586976744186047,United Kingdom,171,423,192.4825,138.5,84.0,0.6604651162790698,12,0.0,38,1
17556,2011-05-18 10:48:00,2010-11-25 17:00:00,2,300.67,184,13,3.3314285714285714,United Kingdom,42,216,150.335,92.0,174.0,0.0,17,0.0,38,0
17557,2009-12-07 10:15:00,2009-12-07 10:15:00,1,34.0,4,1,8.5,United Kingdom,569,569,34.0,4.0,0.0,0.0,10,0.0,38,1
17558,2010-11-11 14:36:00,2010-11-11 14:36:00,1,259.17,54,28,4.497142857142857,United Kingdom,230,230,259.17,54.0,0.0,0.0,14,0.0,38,0
17559,2010-07-15 12:02:00,2010-07-15 12:02:00,1,167.62,270,12,0.7866666666666666,United Kingdom,349,349,167.62,270.0,0.0,0.0,12,0.0,38,0
17560,2011-05-19 17:13:00,2010-02-17 12:11:00,6,1526.9,1232,33,2.3645652173913043,United Kingdom,41,497,254.48333333333335,205.33333333333334,91.2,0.0,14,0.0,38,1
17561,2010-11-14 12:36:00,2009-12-06 13:29:00,3,554.72,250,129,2.5596815286624204,United Kingdom,227,570,184.90666666666667,83.33333333333333,171.5,1.0,13,0.0,38,1
17562,2011-06-19 13:06:00,2011-06-19 13:06:00,1,300.1,366,21,1.2623809523809524,United Kingdom,10,10,300.1,366.0,0.0,1.0,13,0.125,38,1
17563,2010-05-10 14:54:00,2010-04-07 10:02:00,2,392.38,256,27,2.476551724137931,United Kingdom,415,448,196.19,128.0,33.0,0.0,10,1.2,38,0
17565,2010-05-02 11:54:00,2010-05-02 11:54:00,1,131.83,67,30,2.8463333333333334,United Kingdom,423,423,131.83,67.0,0.0,1.0,11,0.0,38,0
17567,2011-04-20 13:15:00,2010-09-24 10:48:00,5,2898.52,1529,99,2.672848101265823,United Kingdom,70,278,579.704,305.8,52.0,0.0,10,1.0909,38,1
17568,2010-03-16 16:45:00,2010-03-16 16:45:00,1,382.79,283,61,1.5227692307692309,United Kingdom,470,470,382.79,283.0,0.0,0.0,16,0.0,38,0
17569,2011-01-11 14:15:00,2011-01-11 14:15:00,1,344.14,159,29,3.3531034482758617,United Kingdom,169,169,344.14,159.0,0.0,0.0,14,0.0,38,0
17571,2011-03-07 11:44:00,2010-06-15 12:50:00,3,565.1899999999999,365,95,2.3226,United Kingdom,114,379,188.39666666666665,121.66666666666667,132.5,0.0,12,0.0,38,1
17572,2011-04-15 12:10:00,2009-12-15 10:00:00,8,648.46,312,14,2.7153125,United Kingdom,75,561,81.0575,39.0,69.42857142857143,0.0,12,0.0,38,1
17574,2011-04-11 09:47:00,2011-04-11 09:47:00,1,185.65,77,8,3.3162499999999997,United Kingdom,79,79,185.65,77.0,0.0,0.0,9,0.0,38,0
17575,2010-02-10 13:48:00,2010-02-10 13:48:00,1,171.7,72,5,6.159999999999999,United Kingdom,504,504,171.7,72.0,0.0,0.0,13,0.0,38,0
17576,2011-06-09 17:47:00,2009-12-03 16:54:00,32,7162.67,3795,317,3.303672883787661,United Kingdom,20,573,223.8334375,118.59375,19.06896551724138,0.0,16,0.1556,38,1
17577,2010-03-04 13:01:00,2010-02-09 10:10:00,2,348.75,179,20,2.4714285714285715,United Kingdom,482,505,174.375,89.5,23.0,0.0,13,0.0,38,0
17578,2011-05-05 18:38:00,2010-06-28 11:55:00,7,1047.33,529,57,3.534307692307692,United Kingdom,55,366,149.6185714285714,75.57142857142857,77.75,0.27692307692307694,13,0.5,38,0
17579,2011-06-13 14:12:00,2010-05-10 14:28:00,2,468.79,208,54,4.2558181818181815,United Kingdom,16,415,234.395,104.0,399.0,0.0,14,0.4,38,1
17580,2011-04-01 12:41:00,2010-10-13 14:28:00,5,542.32,223,77,2.6817021276595745,United Kingdom,89,259,108.46400000000001,44.6,42.5,0.30851063829787234,14,0.0,38,0
17581,2011-06-15 12:50:00,2009-12-03 12:34:00,31,12456.2,6273,309,3.3359669421487603,United Kingdom,14,573,401.81290322580645,202.3548387096774,39.92857142857143,0.04628099173553719,10,0.5849,38,1
17582,2011-04-17 13:18:00,2010-03-26 12:23:00,5,1450.7,606,92,3.0705645161290325,United Kingdom,73,460,290.14,121.2,96.75,0.8145161290322581,13,0.1667,38,0
17583,2010-05-28 14:24:00,2010-05-28 14:24:00,1,135.95,55,7,2.807142857142857,United Kingdom,397,397,135.95,55.0,0.0,0.0,14,0.0,38,0
17584,2010-08-29 12:43:00,2010-01-25 08:17:00,4,4067.12,2006,73,4.193033707865169,United Kingdom,304,520,1016.78,501.5,72.0,0.4606741573033708,12,0.1429,38,1
17585,2011-06-22 13:28:00,2010-08-18 16:39:00,6,1773.75,1910,248,2.0245597484276727,United Kingdom,7,315,295.625,318.3333333333333,61.6,0.0,13,0.0,38,1
17586,2010-03-30 13:12:00,2010-03-30 13:12:00,1,167.4,68,8,2.975,United Kingdom,456,456,167.4,68.0,0.0,0.0,13,0.0,38,0
17587,2010-03-21 14:16:00,2010-03-21 14:16:00,1,178.71,67,41,3.409047619047619,United Kingdom,465,465,178.71,67.0,0.0,1.0,14,0.0,38,0
17588,2011-06-20 16:19:00,2010-03-12 12:34:00,6,2401.59,963,31,4.740666666666667,United Kingdom,9,474,400.26500000000004,160.5,93.0,0.0,15,0.4444,38,1
17589,2011-06-05 15:25:00,2010-03-07 13:48:00,16,12826.7,7933,552,2.475626029654036,United Kingdom,24,479,801.66875,495.8125,35.0,0.35090609555189456,16,0.4762,38,1
17591,2011-05-20 13:16:00,2010-01-17 16:09:00,6,2200.27,989,93,3.6734387351778657,United Kingdom,40,528,366.71166666666664,164.83333333333334,97.6,0.08695652173913043,15,0.1111,38,1
17592,2009-12-01 10:49:00,2009-12-01 10:49:00,1,148.3,38,13,3.965384615384615,United Kingdom,575,575,148.3,38.0,0.0,0.0,10,6.5,38,0
17593,2011-06-26 13:45:00,2009-12-04 14:35:00,8,5684.2,3309,225,3.043447098976109,United Kingdom,3,572,710.525,413.625,81.28571428571429,0.40273037542662116,13,0.6667,38,1
17594,2011-03-30 10:32:00,2010-04-14 08:53:00,3,1819.7,1038,52,2.192647058823529,United Kingdom,91,441,606.5666666666667,346.0,175.0,0.0,19,0.0,38,1
17596,2011-06-01 15:28:00,2009-12-15 13:21:00,9,3381.6,5296,206,2.035872235872236,United Kingdom,28,561,375.73333333333335,588.4444444444445,66.625,0.15233415233415235,12,0.1429,38,1
17597,2011-05-10 11:54:00,2010-05-05 15:33:00,5,3484.09,2215,109,2.99359375,United Kingdom,50,420,696.818,443.0,92.5,0.421875,11,0.8571,38,0
17598,2010-11-23 17:43:00,2010-11-23 17:43:00,1,409.98,126,10,3.2689999999999997,United Kingdom,218,218,409.98,126.0,0.0,0.0,17,0.0,38,0
17599,2010-08-19 12:50:00,2010-08-19 12:50:00,1,52.05,11,3,5.1499999999999995,United Kingdom,314,314,52.05,11.0,0.0,0.0,12,0.6667,38,0
17601,2011-04-14 18:02:00,2010-11-24 14:29:00,2,421.06,298,68,2.4112,United Kingdom,76,217,210.53,149.0,141.0,0.0,14,0.0,38,0
17602,2011-01-19 16:19:00,2010-03-30 17:25:00,9,3115.21,2584,270,1.8913829787234044,United Kingdom,161,456,346.13444444444445,287.1111111111111,42.142857142857146,0.0,17,0.5556,38,1
17603,2010-04-01 11:51:00,2009-12-10 09:44:00,3,1398.76,566,93,3.2975,United Kingdom,454,566,466.25333333333333,188.66666666666666,56.0,0.0,17,0.8182,38,1
17604,2011-05-06 13:43:00,2010-01-27 12:19:00,6,945.9300000000001,616,142,2.3128571428571427,United Kingdom,54,518,157.655,102.66666666666667,92.8,0.0,12,0.0,38,0
17605,2010-04-28 14:45:00,2010-04-28 14:45:00,1,160.75,71,13,2.2115384615384617,United Kingdom,427,427,160.75,71.0,0.0,0.0,14,0.0,38,0
17606,2009-12-02 13:32:00,2009-12-02 13:32:00,1,87.30000000000001,42,6,2.216666666666667,United Kingdom,574,574,87.30000000000001,42.0,0.0,0.0,13,0.0,38,0
17607,2010-11-28 13:11:00,2010-11-28 13:11:00,1,333.81,269,22,2.44,United Kingdom,213,213,333.81,269.0,0.0,1.0,13,0.0,38,0
17608,2010-09-16 16:15:00,2010-04-11 13:37:00,2,305.11,307,90,1.2071818181818181,United Kingdom,286,444,152.555,153.5,158.0,0.5363636363636364,13,0.0,38,1
17609,2011-02-10 17:54:00,2010-04-09 16:54:00,8,1312.27,859,230,2.1423791821561338,United Kingdom,139,446,164.03375,107.375,61.4,0.49814126394052044,16,0.2143,38,1
17610,2010-06-17 16:34:00,2009-12-06 16:07:00,5,1529.49,902,114,2.915031847133758,United Kingdom,377,570,305.898,180.4,48.25,0.28662420382165604,16,1.875,38,0
17611,2011-06-23 14:22:00,2009-12-01 13:29:00,20,6474.58,4210,642,2.6007518022657052,United Kingdom,6,575,323.729,210.5,31.61111111111111,0.5149330587023687,13,0.2571,38,1
17612,2011-05-09 12:14:00,2009-12-17 11:59:00,14,4012.16,2200,157,3.524166666666667,United Kingdom,51,559,286.5828571428571,157.14285714285714,42.333333333333336,0.0,10,0.875,38,1
17613,2011-06-23 10:52:00,2011-02-07 11:20:00,8,2835.36,1611,165,2.6941810344827584,United Kingdom,6,142,354.42,201.375,22.666666666666668,0.27155172413793105,12,0.4118,38,1
17615,2011-05-20 08:30:00,2010-08-11 12:54:00,5,675.9,356,44,3.1189285714285715,United Kingdom,40,322,135.18,71.2,70.5,0.08928571428571429,12,0.1429,38,1
17616,2011-06-19 10:11:00,2010-09-14 10:43:00,4,1060.8,416,1,2.55,United Kingdom,10,288,265.2,104.0,92.66666666666667,0.2,10,0.0,38,0
17617,2010-05-30 12:48:00,2010-05-30 12:48:00,1,395.33,255,18,2.5210526315789474,United Kingdom,395,395,395.33,255.0,0.0,1.0,12,1.0,38,0
17618,2011-04-05 13:07:00,2010-01-24 11:03:00,10,3768.44,1736,196,3.5027823691460056,United Kingdom,85,521,376.844,173.6,48.44444444444444,0.9641873278236914,12,0.3846,38,1
17619,2011-01-31 14:18:00,2011-01-31 14:18:00,1,218.52,127,71,1.8036363636363635,United Kingdom,149,149,218.52,127.0,0.0,0.0,14,0.0,38,0
17621,2011-01-31 13:07:00,2010-10-04 09:37:00,5,2697.0,906,52,3.4981818181818185,United Kingdom,149,268,539.4,181.2,29.75,0.03636363636363636,9,0.25,38,1
17622,2010-04-21 12:36:00,2010-04-20 13:38:00,2,1130.21,379,19,4.117894736842105,United Kingdom,434,435,565.105,189.5,1.0,0.0,12,0.3333,38,0
17623,2010-10-26 14:12:00,2009-12-14 14:36:00,6,1856.6200000000001,536,108,4.81638036809816,United Kingdom,246,562,309.43666666666667,89.33333333333333,63.2,0.22699386503067484,14,0.0,38,1
17624,2011-05-05 17:59:00,2009-12-20 12:35:00,3,1125.45,716,71,3.234861111111111,United Kingdom,55,556,375.15000000000003,238.66666666666666,250.5,0.3055555555555556,14,0.0,38,1
17625,2011-03-27 12:21:00,2009-12-15 11:49:00,5,4570.4800000000005,2735,343,2.3123809523809524,United Kingdom,94,561,914.0960000000001,547.0,116.75,0.8964803312629399,11,0.0,38,1
17626,2010-04-16 12:15:00,2010-04-16 12:15:00,1,254.0,202,18,1.8783333333333334,United Kingdom,439,439,254.0,202.0,0.0,0.0,12,0.0,38,0
17627,2010-08-18 11:27:00,2010-08-18 11:27:00,1,296.36,676,10,1.8690000000000002,United Kingdom,315,315,296.36,676.0,0.0,0.0,11,0.5,38,0
17629,2011-06-21 10:40:00,2010-10-14 13:35:00,6,1356.53,908,86,2.7423,United Kingdom,8,258,226.08833333333334,151.33333333333334,50.0,0.35,11,0.0909,38,1
17630,2011-06-23 11:58:00,2011-04-21 14:03:00,2,503.59999999999997,158,24,7.825000000000001,United Kingdom,6,69,251.79999999999998,79.0,63.0,0.0,14,0.0,38,0
17631,2011-04-21 13:22:00,2009-12-09 14:15:00,5,772.71,349,49,4.157647058823529,United Kingdom,69,567,154.542,69.8,124.5,0.0,13,0.0,38,1
17633,2010-11-25 11:28:00,2010-11-15 14:55:00,3,732.55,255,29,4.22741935483871,United Kingdom,216,226,244.1833333333333,85.0,5.0,0.0,14,0.2222,38,1
17634,2011-05-11 08:34:00,2011-01-06 12:45:00,5,1814.67,457,131,4.8425,United Kingdom,49,174,362.934,91.4,31.25,0.0,13,0.0,38,1
17635,2010-10-11 15:12:00,2010-04-28 10:51:00,3,1265.58,770,60,2.7762162162162163,United Kingdom,261,427,421.85999999999996,256.6666666666667,83.0,0.0,10,0.25,38,0
17638,2010-03-02 14:32:00,2009-12-18 09:58:00,2,842.4,432,2,1.95,United Kingdom,484,558,421.2,216.0,74.0,0.0,9,0.0,38,0
17639,2011-03-08 15:22:00,2010-08-13 11:59:00,6,615.17,576,59,2.418987341772152,United Kingdom,113,320,102.52833333333332,96.0,69.0,0.16455696202531644,11,0.0,38,0
17640,2010-11-25 14:27:00,2010-03-23 09:15:00,5,2547.28,1442,47,2.311639344262295,United Kingdom,216,463,509.456,288.4,61.75,0.5573770491803278,13,0.25,38,1
17642,2011-06-16 12:55:00,2009-12-05 16:01:00,4,1507.5,1285,81,2.0874468085106384,United Kingdom,13,571,376.875,321.25,186.0,0.20212765957446807,13,0.0,38,1
17643,2010-12-01 14:38:00,2010-07-22 13:07:00,2,541.25,297,30,3.5743589743589745,United Kingdom,210,342,270.625,148.5,132.0,0.0,13,0.0,38,0
17644,2011-06-14 12:08:00,2010-02-16 08:44:00,13,4087.28,2203,117,3.313160173160173,United Kingdom,15,498,314.40615384615387,169.46153846153845,43.90909090909091,0.017316017316017316,13,0.6071,38,1
17646,2011-05-04 13:17:00,2009-12-16 09:37:00,12,4149.79,1418,124,5.137902439024391,United Kingdom,56,560,345.81583333333333,118.16666666666667,45.81818181818182,0.0,14,0.5625,38,0
17647,2010-02-08 14:40:00,2010-02-08 14:39:00,2,198.6,52,5,5.17,United Kingdom,506,506,99.3,26.0,0.0,0.0,14,0.0,38,1
17648,2011-05-31 11:22:00,2010-11-19 16:41:00,4,1526.26,756,96,4.371414141414141,United Kingdom,29,222,381.565,189.0,96.5,0.0,10,0.1667,38,1
17649,2010-08-27 10:23:00,2010-08-24 13:01:00,2,710.4,324,45,3.737173913043478,United Kingdom,306,309,355.2,162.0,3.0,0.0,13,0.6,38,1
17651,2011-06-23 10:27:00,2010-07-01 12:17:00,8,2463.52,1449,107,2.668150684931507,United Kingdom,6,363,307.94,181.125,59.5,0.0,12,0.4091,38,1
17652,2011-06-23 14:05:00,2011-03-03 14:05:00,5,2349.43,1265,94,3.327686567164179,United Kingdom,6,118,469.88599999999997,253.0,28.0,0.0,14,0.6111,38,1
17654,2011-03-07 13:17:00,2011-03-07 13:17:00,1,117.55,41,22,3.1568181818181817,United Kingdom,114,114,117.55,41.0,0.0,0.0,13,0.0,38,0
17655,2011-05-13 16:14:00,2010-10-19 10:20:00,6,2616.2400000000002,1154,57,4.843684210526316,United Kingdom,47,253,436.04,192.33333333333334,41.2,0.0,16,0.2,38,1
17657,2010-10-05 14:52:00,2010-10-05 14:52:00,1,126.0,60,7,2.25,United Kingdom,267,267,126.0,60.0,0.0,0.0,14,0.0,38,0
17658,2011-05-12 15:23:00,2011-05-12 15:23:00,1,317.59999999999997,216,9,3.138888888888889,United Kingdom,48,48,317.59999999999997,216.0,0.0,0.0,15,1.3333,38,1
17659,2011-06-23 12:51:00,2010-11-18 14:20:00,8,1978.2,888,74,4.522574257425743,United Kingdom,6,223,247.275,111.0,31.0,0.0,14,0.2353,38,1
17660,2009-12-02 16:02:00,2009-12-02 16:02:00,1,163.47,138,42,2.416818181818182,United Kingdom,574,574,163.47,138.0,0.0,0.0,16,0.0,38,1
17662,2010-02-16 09:38:00,2009-12-17 09:54:00,2,412.92,184,14,4.554,United Kingdom,498,559,206.46,92.0,61.0,0.0,9,0.0,38,0
17663,2011-05-25 13:36:00,2010-03-04 11:42:00,13,4163.7300000000005,1845,125,4.5706842105263155,United Kingdom,35,482,320.28692307692313,141.92307692307693,37.25,0.0,10,0.4783,38,1
17664,2011-05-11 14:17:00,2010-03-29 17:17:00,3,887.78,863,51,2.0456666666666665,United Kingdom,49,457,295.9266666666667,287.6666666666667,204.0,0.26666666666666666,14,0.0,38,1
17665,2010-08-03 13:12:00,2010-08-03 13:12:00,1,563.1,690,19,1.513157894736842,United Kingdom,330,330,563.1,690.0,0.0,0.0,13,0.0,38,0
17666,2010-08-19 12:23:00,2010-06-30 12:03:00,3,1319.6399999999999,956,17,1.8092307692307692,United Kingdom,314,364,439.87999999999994,318.6666666666667,25.0,0.0,12,0.0,38,1
17667,2011-05-12 15:21:00,2010-02-23 09:57:00,7,3251.86,1880,135,3.15303664921466,United Kingdom,48,491,464.5514285714286,268.57142857142856,88.6,0.0,9,0.25,38,1
17669,2011-06-22 14:10:00,2010-04-01 18:48:00,7,4800.35,2781,79,2.1744444444444446,United Kingdom,7,454,685.7642857142857,397.2857142857143,74.5,0.0,18,0.0,38,1
17670,2011-04-26 09:12:00,2011-04-26 09:12:00,1,205.7,110,11,2.590909090909091,United Kingdom,64,64,205.7,110.0,0.0,0.0,9,0.0,38,0
17671,2011-05-12 18:13:00,2010-11-29 11:53:00,3,1617.36,716,40,3.738955223880597,United Kingdom,48,212,539.12,238.66666666666666,82.0,0.0,14,1.1429,38,1
17672,2011-02-03 13:29:00,2010-01-26 17:20:00,6,3778.3,1711,128,4.702481751824817,United Kingdom,146,519,629.7166666666667,285.1666666666667,93.25,0.0,13,0.5556,38,1
17673,2011-06-06 14:12:00,2010-03-19 14:02:00,10,3671.71,2808,183,1.6994117647058824,United Kingdom,23,467,367.171,280.8,55.5,0.09954751131221719,11,0.1333,38,1
17674,2010-12-06 10:20:00,2010-12-06 10:20:00,1,601.32,698,11,0.6581818181818182,United Kingdom,205,205,601.32,698.0,0.0,0.0,10,0.0,38,1
17675,2011-06-14 11:33:00,2009-12-10 16:10:00,53,26186.73,11242,219,3.4929297458893873,United Kingdom,15,566,494.08924528301884,212.11320754716982,11.978260869565217,0.10164424514200299,13,0.4,38,1
17676,2010-12-08 13:49:00,2010-03-30 10:49:00,5,1678.8600000000001,1158,57,2.012079207920792,United Kingdom,203,456,335.77200000000005,231.6,63.25,0.0,11,0.3846,38,1
17677,2011-06-17 12:23:00,2009-12-16 11:23:00,38,27668.02,16546,289,2.7409872029250457,United Kingdom,12,560,728.1057894736842,435.42105263157896,22.833333333333332,0.054844606946983544,12,0.5385,38,1
17678,2011-03-21 11:52:00,2010-04-15 13:54:00,2,599.76,368,27,3.097142857142857,United Kingdom,100,440,299.88,184.0,340.0,0.0,11,0.3333,38,0
17679,2010-07-06 09:39:00,2009-12-03 17:32:00,5,1585.5,1026,41,1.8564705882352939,United Kingdom,358,573,317.1,205.2,71.66666666666667,0.0,12,2.1818,38,1
17680,2010-11-21 13:31:00,2010-07-16 16:07:00,2,313.05,59,9,8.95,United Kingdom,220,348,156.525,29.5,128.0,0.4444444444444444,16,0.25,38,1
17681,2010-04-21 17:22:00,2010-01-15 11:53:00,5,731.2,450,12,2.7621428571428575,United Kingdom,434,530,146.24,90.0,32.0,0.14285714285714285,10,0.1667,38,0
17682,2011-05-31 08:50:00,2010-03-08 09:49:00,8,3089.86,1699,73,2.3938505747126437,United Kingdom,29,478,386.2325,212.375,64.14285714285714,0.1781609195402299,13,0.0833,38,1
17683,2010-11-19 10:11:00,2010-06-03 17:15:00,3,819.01,781,41,2.1032608695652173,United Kingdom,222,391,273.00333333333333,260.3333333333333,84.5,0.0,17,0.0,38,0
17685,2011-03-18 10:16:00,2010-02-11 13:44:00,10,4264.36,2786,81,1.9721014492753621,United Kingdom,103,503,426.436,278.6,44.44444444444444,0.0,13,0.1429,38,1
17686,2011-05-23 14:16:00,2010-06-24 09:49:00,6,5594.1,2328,209,4.135105633802817,United Kingdom,37,370,932.35,388.0,111.0,0.0,14,0.0,38,1
17687,2010-10-15 12:30:00,2010-10-15 12:30:00,1,432.68,210,26,2.8246153846153845,United Kingdom,257,257,432.68,210.0,0.0,0.0,12,0.0,38,0
17688,2010-11-11 10:41:00,2010-11-11 10:41:00,1,304.2,114,19,3.823684210526316,United Kingdom,230,230,304.2,114.0,0.0,0.0,10,0.5,38,0
17689,2010-11-16 13:22:00,2010-08-22 13:54:00,2,317.08,300,17,1.199090909090909,United Kingdom,225,311,158.54,150.0,86.0,0.4090909090909091,13,0.0,38,0
17690,2011-06-06 09:39:00,2010-02-03 14:26:00,15,5754.08,2392,192,5.582534722222222,United Kingdom,23,511,383.6053333333333,159.46666666666667,37.53846153846154,0.21875,10,0.0952,38,1
17691,2010-12-16 17:20:00,2010-06-11 11:50:00,4,780.0500000000001,373,37,3.351923076923077,United Kingdom,195,383,195.01250000000002,93.25,62.666666666666664,0.0,11,0.2,38,0
17692,2011-04-27 08:59:00,2010-06-17 11:14:00,11,2842.96,2182,87,1.9427272727272729,United Kingdom,63,377,258.4509090909091,198.36363636363637,34.888888888888886,0.11688311688311688,13,0.1429,38,1
17694,2010-07-16 10:22:00,2010-05-26 08:27:00,2,1412.85,1309,45,1.464090909090909,United Kingdom,348,399,706.425,654.5,51.0,0.0,8,0.0,38,1
17695,2011-06-21 12:35:00,2010-01-28 09:27:00,4,1334.3,1388,35,1.2781818181818183,United Kingdom,8,517,333.575,347.0,169.66666666666666,0.0,12,0.1667,38,1
17696,2011-06-07 08:21:00,2009-12-10 17:09:00,23,6231.47,4681,163,2.154265734265734,United Kingdom,22,566,270.93347826086955,203.52173913043478,28.63157894736842,0.04895104895104895,12,0.7292,38,1
17697,2011-04-17 15:40:00,2011-04-17 15:40:00,1,338.95,93,19,5.084210526315789,United Kingdom,73,73,338.95,93.0,0.0,1.0,15,0.0,38,0
17698,2011-03-24 11:34:00,2011-03-24 11:34:00,1,154.95,93,8,2.1375,United Kingdom,97,97,154.95,93.0,0.0,0.0,11,0.0,38,0
17699,2010-08-20 09:39:00,2010-05-27 11:53:00,2,442.0,208,17,3.2868421052631582,United Kingdom,313,398,221.0,104.0,85.0,0.0,9,0.0,38,0
