StockCode,description,avg_price,purchase_count,num_customers
84665,SQUARE CHERRY BLOSSOM CABINET,6.366666666666667,47,25
84666,SQUARE CHERRY BLOSSOM CABINET,3.9499999999999997,33,13
84670,JAPANESE CROCHETED ANIMAL,0.416,168,114
84671B,CROCHET BEAR WITH BLUE STRIPES,2.55,24,20
84673A,PINK FLY SWAT,0.6467567567567567,70,57
84673B,BLUE FLY SWAT,0.7575609756097561,79,65
84674,FLYING PIG WATERING CAN,2.873684210526316,92,67
84675,FROG KING WATERING CAN,2.910227272727273,44,39
84676,BATH DUCK WATERING CAN,2.8837755102040816,98,76
84678,CLASSICAL ROSE SMALL VASE,2.3302816901408447,64,52
84679,CLASSICAL ROSE TABLE LAMP,8.95,4,4
84680,CLASSICAL ROSE URN,7.06764705882353,17,14
84682,CLASSICAL ROSE DISH,2.6950000000000003,38,31
84683,CLASSICAL ROSE CANDLESTAND,1.1375,27,18
84684,BEACH HUT PHOTO FRAME,1.9023809523809523,21,17
84685,BEACH HUT KEY CABINET,3.2589285714285716,54,46
84686,BEACH HUT MIRROR,3.4072972972972972,37,33
84687,BEACH HUT SHELF W 3 DRAWERS,5.100943396226415,52,43
84688,BEACH HUT DESIGN BLACKBOARD,3.918085106382979,47,39
84689,S/2 BEACH HUT TREASURE CHESTS,4.3161764705882355,34,29
84690,S/2 BEACH HUT STOOLS,7.95,13,12
84691,PACK 20 DOLLY PEGS,0.8408152173913044,179,124
84692,BOX OF 24 COCKTAIL PARASOLS,0.4233289986996098,721,348
84705A,ENGLISH ROSE PHOTO FRAME ,4.65,7,5
84705B,FAIRY CAKES PHOTO FRAME,1.25,2,2
84705C,PINK FLOCK PHOTO FRAME ,2.9500000000000006,6,5
84705D,CHERRY BLOSSOM PHOTO FRAME ,4.65,3,3
84705F,RED PEONY PHOTO FRAME ,4.65,5,4
84706A,ENGLISH ROSE TABLE CLOCK,5.449999999999999,6,6
84706B,FAIRY CAKES TABLE CLOCK,8.95,8,8
84706C,PINK FLOCK TABLE CLOCK ,3.6999999999999997,4,4
84706D,CHERRY BLOSSOM TABLE CLOCK ,4.283333333333333,14,14
84706F,RED PEONY TABLE CLOCK,5.420588235294117,16,15
84707A,SILVER JEWELLED MIRROR TRINKET TRAY,9.712619047619047,40,36
84707B,PINK JEWELLED MIRROR TRINKET TRAY,9.341739130434782,22,22
84708B,PINK JEWELLED PHOTO FRAME ,4.9195652173913045,45,36
84709A,SILVER OVAL JEWELLED MIRROR,5.950000000000001,11,11
84709B,PINK OVAL JEWELLED MIRROR,5.921111111111111,41,32
84711A,SILVER OVAL SHAPE TRINKET BOX,9.95,14,13
84711B,PINK OVAL SHAPE TRINKET BOX,9.95,12,11
84712B,PINK JEWELLED PHOTO FRAME,7.905833333333334,36,29
84715,SET OF 6 ICE CREAM SKITTLES,2.95,39,35
84720,DOT MATRIX CANVAS ART PICTURE,6.883333333333333,3,3
84721,MANHATTAN CANVAS ART PICTURE,8.35,2,2
84723,CHERRY BLOSSOM CANVAS ART PICTURE,5.95,12,11
84725,FREESTYLE CANVAS ART PICTURE,2.1155172413793104,28,24
84726,LILLIES CANVAS PICTURE,2.17,5,4
84731,3 BIRDS CANVAS SCREEN,1.23,3,3
84732B,CUTE BIRD CEATURE SCREEN,1.23,6,6
84732D,CUTE RABBIT CEATURE SCREEN ,1.23,6,6
84741C,CITRUS GARLAND FELT FLOWERS ,1.95,47,42
84743C,ORANGE FELT VASE + FLOWERS,1.25,5,5
84744,S/6 SEW ON CROCHET FLOWERS,1.25,29,26
84745A,PINK HANGING GINGHAM EASTER HEN,0.42,15,13
84745B,BLUE HANGING GINGHAM EASTER HEN,0.42000000000000004,17,15
84746,PINK EASTER HENS+FLOWER,3.75,8,6
84748,FOLK FELT HANGING MULTICOL GARLAND,2.9814285714285713,31,27
84750A,PINK SMALL GLASS CAKE STAND,1.9255102040816325,49,42
84750B,BLACK SMALL GLASS CAKE STAND,1.7416363636363634,55,43
84751B,BLACK MEDIUM GLASS CAKE STAND,2.9042857142857144,19,18
84753A,PINK EAU DE COLOGNE BOTTLE,0.85,15,14
84754,S/15 SILVER GLASS BAUBLES IN BAG,1.2436312849162012,161,129
84755,COLOUR GLASS T-LIGHT HOLDER HANGING,0.6431052631578947,1100,524
84757,ENCHANTED GARDEN WROUGHT IRON TABLE,14.95,4,4
84760S,SMALL HANGING GLASS+ZINC LANTERN,1.45,24,24
84761,IVORY HANGING BIRD PLANTER ,2.540816326530612,46,33
84762A,WHITE PICNIC BARBECUE BUCKET,10.15,24,24
84762B,PINK PICNIC BARBECUE BUCKET,9.15,21,19
84762C,GREEN PICNIC BARBECUE BUCKET,8.616666666666667,18,18
84763,ZINC FINISH 15CM PLANTER POTS,1.245,148,106
84765,SILVER ROCOCO CANDELABRA,12.75,4,4
84766,SILVER ROCOCO CANDLE STICK,4.628571428571428,27,24
84767,ZINC POLICE BOX LANTERN,5.4625,4,4
84770,ROUND GEORGIAN SILVER MIRROR,3.825,16,14
84773,RED ROSE AND LACE C/COVER,2.9500000000000006,46,34
84782A,PINK 3 TIER GLASS PLATE STAND,9.903846153846153,26,24
84782B,BLACK 3 TIER GLASS PLATE STAND,12.75,6,6
84782C,GREEN 3 TIER GLASS PLATE STAND,9.616666666666667,18,18
84789,ENCHANTED BIRD PLANT CAGE,3.6728070175438594,112,81
84791,GINGHAM HEART DECORATION,2.9448051948051948,75,66
84792,ENCHANTED BIRD COATHANGER 5 HOOK,4.622622222222223,437,248
84795A,PASTEL STRIPE HAMMOCK ,7.846551724137932,56,34
84795B,SUNSET CHECK HAMMOCK,7.844117647058823,83,56
84795C,OCEAN STRIPE HAMMOCK ,7.893396226415095,105,70
84795D,SEASIDE STRIPE HAMMOCK,7.9089041095890416,73,53
84795E,RIO PINK STRIPE HAMMOCK,7.95,5,3
84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,10.638,25,23
84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,10.325,32,28
84797A,PINK HAWAIIAN PICNIC HAMPER FOR 4,10.23,25,21
84797B,BLUE SAVANNAH PICNIC HAMPER FOR 4,8.450000000000001,24,22
84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,2.5,9,9
84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,2.0777777777777775,9,8
84798C,WHITE FOXGLOVE ARTIIFCIAL FLOWER,2.55,3,3
84799,SPRIG LAVENDER ARTIFICIAL FLOWER,1.0286666666666666,29,26
84800L,LARGE WHITE/PINK ROSE ART FLOWER,1.8548648648648647,37,32
84800M,MEDIUM WHITE/PINK ROSE ART FLOWER,1.5853846153846154,26,25
84800S,SMALL WHITE/PINK ROSE ART FLOWER,1.1065,19,19
84801A,PINK HYDRANGEA ART FLOWER,1.976,15,14
84801B,WHITE HYDRANGEA ART FLOWER,2.009375,16,14
84802A,WHITE ANEMONE ARTIFICIAL FLOWER,1.69,21,21
84802B,PURPLE ANEMONE ARTIFICIAL FLOWER,1.5405882352941176,16,16
84803A,PINK ALLIUM  ARTIFICIAL FLOWER,1.69,16,16
84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,1.69,10,10
84804A,CREAM DELPHINIUM ARTIFICIAL FLOWER,2.7022222222222223,17,15
84804B,BLUE DELPHINIUM ARTIFICIAL FLOWER,2.5252380952380955,19,17
84805A,CREAM CLIMBING HYDRANGA ART FLOWER,2.6214285714285714,7,7
84805B,BLUE CLIMBING HYDRANGA ART FLOWER,2.3,8,7
84806A,PINK CANDYSTUFT ARTIFICIAL FLOWER,1.135,20,19
84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,1.3736666666666666,30,28
84807,RED POPPY ARTIFICIAL FLOWER,1.5414285714285714,7,7
84809A,WHITE CHRYSANTHEMUMS ART FLOWER,2.0170000000000003,18,18
84809B,PINK CHRYSANTHEMUMS ART FLOWER,1.7875,8,7
84813,SET OF 4 DIAMOND NAPKIN RINGS,10.521159420289855,69,53
84814B,RHOMBUS CRYSTAL PERFUME BOTTLE,1.95,2,2
84815,SET OF 3 DANISH ROSE PLANTERS,4.160256410256411,36,34
84816,DANISH ROSE BEDSIDE CABINET,39.394444444444446,18,18
84817,DANISH ROSE DECORATIVE PLATE,1.6226923076923079,77,70
84818,DANISH ROSE PHOTO FRAME,1.765741935483871,153,122
84819,DANISH ROSE ROUND SEWING BOX,2.9522680412371134,94,82
84820,DANISH ROSE TRINKET TRAYS,4.562,49,46
84821,DANISH ROSE DELUXE COASTER,0.7100000000000001,67,50
84823,DANISH ROSE FOLDING CHAIR,12.363793103448277,29,29
84824,DANISH ROSE UMBRELLA STAND,15.83148148148148,27,23
84826,ASSTD DESIGN 3D PAPER STICKERS,0.68921875,50,48
84827,ASS DES PHONE SPONGE CRAFT STICKER,0.57,28,23
84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,1.2746058091286308,233,146
84830,LARGE ENGLISH ARBORETUM,15.357142857142858,7,7
84832,ZINC WILLIE WINKIE  CANDLE STICK,0.8575646551724138,442,281
84836,ZINC METAL HEART DECORATION,1.2495823842065301,1244,662
84837,WHITE SWEETHEARTS CABINET 4 DRAWERS,12.617647058823529,133,109
84838,ANT WHITE HIGH RISE BIRD BOX,7.666666666666667,3,3
84839,SWEETHEART KEY CABINET,6.607972602739726,351,219
84840,SWEETHEART CARRY-ALL BASKET,8.45984251968504,126,110
84842,HELLO SAILOR BATHROOM SET,3.467037037037037,26,22
84843,WHITE SOAP RACK WITH 2 BOTTLES,5.906179775280899,86,66
84845C,CARNATION SQUARE HANDY TIN,1.25,14,14
84845D,GERANIUM SQUARE HANDY TIN,1.25,11,11
84846A,SCENTED CANDLE IN DIGITALIS TIN,2.1,42,39
84847,FLORAL BATHROOM SET,3.5541025641025645,37,32
84849A,HELLO SAILOR BLUE SOAP HOLDER,1.6833333333333333,68,52
84849B,FAIRY SOAP SOAP HOLDER,1.682758620689655,226,123
84849D,HOT BATHS SOAP HOLDER,1.6869098712446353,227,122
84854,GIRLY PINK TOOL SET,4.891666666666667,57,42
84855,BLOKEY SILVER TOOL SET,4.95,11,10
84856L,LARGE TAHITI BEACH BAG,5.902727272727273,55,46
84856S,SMALL TAHITI BEACH BAG,4.534137931034483,29,25
84857A,SILVER MONTE CARLO HANDBAG,8.5,3,2
84857C,PINK MONTE CARLO HANDBAG,2.8857142857142857,14,13
84858A,NATURAL RIVIERA HANDBAG,5.278571428571429,7,7
84858B,BLUE RIVIERA HANDBAG,2.816666666666667,9,8
84858C,PINK RIVIERA HANDBAG,4.905555555555556,27,22
84859A,SILVER DISCO HANDBAG,2.9780769230769235,50,40
84859B,BLUE DISCO HANDBAG,2.37375,15,14
84859C,PINK DISCO HANDBAG,2.9357894736842107,37,29
84864A,PINK PAISLEY PHOTO ALBUM,6.75,3,3
84865,NEW BAROQUE BLACK PHOTO ALBUM,7.68780487804878,37,26
84867A,PINK BABY GIRLS PHOTO ALBUM,6.616666666666667,3,3
84868A,PINK BABY GIRL'S MEMORY BOX,6.95,2,2
84868B,BLUE BABY BOY'S MEMORY BOX,6.95,4,4
84869,CANDY BUTTON PHOTO ALBUM,3.6642857142857146,21,18
84870B,BLUE GEISHA GIRL ,3.75,23,22
84870C,GREEN GEISHA GIRL ,3.75,21,21
84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,16.95,6,6
84873A,FUNKY FLOWER PICNIC BAG FOR 4,16.95,5,5
84874B,BLUE TRAVEL FIRST AID KIT,1.65,28,26
84875A,PINK SQUARE COMPACT MIRROR,3.75,11,10
84875B,GREEN SQUARE COMPACT MIRROR,1.5277777777777777,35,16
84875D,BLUE SQUARE COMPACT MIRROR,1.722972972972973,37,17
84876B,GREEN HEART COMPACT MIRROR,1.5,27,22
84876C,SILVER HEART COMPACT MIRROR,3.75,4,4
84876D,BLUE HEART COMPACT MIRROR,2.6666666666666665,28,24
84877A,PINK ROUND COMPACT MIRROR,3.5714285714285716,14,14
84877B,GREEN ROUND COMPACT MIRROR,1.5833333333333333,15,13
84877D,BLUE ROUND COMPACT MIRROR,2.361111111111111,15,14
84879,ASSORTED COLOUR BIRD ORNAMENT,1.6764025927259631,2652,1010
84880,WHITE WIRE EGG HOLDER,6.040117994100296,327,185
84881,BLUE WIRE SPIRAL CANDLE HOLDER,6.35,22,21
84882,GREEN WIRE STANDING CANDLE HOLDER,3.75,27,22
84884A,ANT WHITE WIRE HEART SPIRAL,3.9376383763837643,269,195
84886,BLUE METAL WALL SHELF,9.95,8,8
84891B,GREEN WIRE GOBLET CANDLEHOLDER,7.95,5,5
84893,ANT WHITE IRON BASKET,5.8875,15,12
84898F,YELLOW FLOWERS FELT HANDBAG KIT,2.1,47,37
84899E,YELLOW + BROWN BEAR FELT PURSE KIT,1.25,14,11
84899F,YELLOW PURPLE DAISY FELT PURSE KIT,1.25,23,20
84901,BLACK FACE LAMB WITH PANTS,3.7377966101694917,56,44
84902,PINK KNITTED COW STUFFED TOY,3.728181818181818,33,28
84905,PINK BUTTERFLY CUSHION COVER ,4.21,20,19
84906,PINK B'FLY C/COVER W BOBBLES,5.1078947368421055,18,14
84907,PINK YELLOW PATCH CUSHION COVER,6.021428571428571,14,12
84908A,PINK 5 PATCH FLOWER CUSHION COVER ,4.45,7,4
84908B,BLUE 5 PATCH FLOWER CUSHION COVER,2.95,5,2
84909A,PINK PAISLEY QUILT ,17.329310344827586,29,24
84910A,PINK PAISLEY CUSHION COVER ,5.635365853658537,40,37
84912A,PINK ROSE WASHBAG,3.732673267326733,97,59
84912B,GREEN ROSE WASHBAG,3.730337078651685,84,56
84913A,SOFT PINK ROSE TOWEL ,4.65,32,26
84913B,MINT GREEN ROSE TOWEL,4.65,30,27
84914A,PINK ROSE PICNIC RUG,25.95,2,2
84915,HAND TOWEL PINK FLOWER AND DAISY,4.178421052631579,18,15
84916,HAND TOWEL PALE BLUE W FLOWERS,4.74375,30,28
84917,WHITE HAND TOWEL WITH BUTTERFLY,3.738235294117647,17,16
84918,CREAM CUSHION COVER WITH FLOWERS,6.361764705882353,17,15
84919,BLUE CUSHION COVER WITH FLOWER,6.6642857142857155,21,20
84920,PINK FLOWER FABRIC PONY,3.7219298245614034,54,43
84921,CREAM AND PINK FLOWERS PONY ,3.75,14,13
84922,PINK BUTTERFLY WASHBAG,4.025,10,9
84923,PINK BUTTERFLY HANDBAG W BOBBLES,8.5,5,5
84924A,WAKE UP COCKEREL CALENDAR SIGN ,3.9014285714285712,46,41
84924D,LA PALMIERA METAL SIGN CALENDAR,3.1666666666666665,12,11
84924F,PSYCHEDELIC METAL SIGN CALENDAR,1.7650000000000001,8,8
84925A,WAKE UP COCKEREL WALL THERMOMETER,2.493333333333333,15,14
84925C,FAIRY CAKES  WALL THERMOMETER,2.55,10,10
84925D,LA PALMIERA WALL THERMOMETER,2.3296296296296295,26,24
84925E,FLOWERS WALL THERMOMETER,2.2666666666666666,3,3
84925F,PSYCHEDELIC WALL THERMOMETER,2.0,31,29
84926A,WAKE UP COCKEREL TILE COASTER,0.6918604651162791,42,29
84926B,SCOTTS ROSES TILE COASTER,1.25,10,8
84926C,FAIRY CAKES TILE COASTER,1.25,19,17
84926D,LA PALMIERA TILE COASTER,0.7829268292682927,38,29
84926E,FLOWERS TILE COASTER,0.6318,48,40
84926F,PSYCHEDELIC TILE COASTER,0.9970967741935484,30,24
84927A,WAKE UP COCKEREL TILE HOOK,1.5964,25,22
84927D,LA PALMIERA TILE HOOK,1.3228,24,22
84927E,FLOWERS TILE HOOK,1.6648000000000003,24,22
84927F,PSYCHEDELIC TILE HOOK,1.0675471698113208,51,44
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,0.3626373626373626,90,82
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,2.541176470588235,47,42
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,2.533928571428571,52,44
84932A,SMALL GREEN PEONY FOLDING STOOL,3.860416666666667,24,22
84932B,SMALL PINK PEONY FOLDING STOOL,3.105882352941176,17,17
84932C,SMALL ORIENTAL BLUE FOLDING STOOL,3.105882352941176,34,31
84932D,SMALL ORIENTAL RED FOLDING STOOL,3.3289473684210527,19,16
84933A,LARGE GREEN PEONY FOLDING STOOL,4.716666666666666,6,5
84933B,LARGE PINK PEONY FOLDING STOOL,3.408333333333333,6,5
84933C,LARGE BLUE ORIENTAL FOLDING STOOL,4.716666666666667,6,6
84934,ASSTD DESIGN POP ART SLIM PEN,0.85,12,12
84937,KASHMIR FOLKART TUMBLERS,2.0902380952380955,83,50
84942,KASHMIR FOLKART HEART DISHES,1.6900000000000002,3,3
84944,SET OF 6 KASHMIR FOLKART BAUBLES,3.2912500000000002,149,122
84945,MULTI COLOUR SILVER T-LIGHT HOLDER,0.8468729641693812,585,344
84946,ANTIQUE SILVER TEA GLASS ETCHED,1.2335277177825774,1323,641
84947,ANTIQUE SILVER TEA GLASS ENGRAVED,1.2383251231527093,559,312
84948,SILVER HANGING T-LIGHT HOLDER DOME,1.65,33,28
84949,SILVER HANGING T-LIGHT HOLDER,1.6332817337461298,612,330
84950,ASSORTED COLOUR T-LIGHT HOLDER,0.732198275862069,221,156
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,1.4229166666666666,46,37
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,1.4014634146341463,40,31
84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,3.8040000000000003,14,13
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,2.9824,21,15
84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,3.1107142857142853,24,18
84962,SET/3 COLOUR PAINTED KASHMIRI STOOL,59.95,2,2
84963A,PINK PAINTED KASHMIRI CHAIR,40.961111111111116,8,8
84963B,BLUE PAINTED KASHMIRI CHAIR,42.958333333333336,6,5
84964A,PINK PAINTED KASHMIRI TABLE,45.0,2,2
84964B,BLUE PAINTED KASHMIRI TABLE ,45.0,2,2
84965A,PINK KASHMIRI COFFEE TABLE ,40.0,3,2
84965B,BLUE KASHMIRI COFFEE TABLE ,62.4875,4,3
84966A,PINK KASHMIRI BOXED MIRROR,17.333333333333332,3,3
84966B,BLUE KASHMIRI BOXED MIRROR,16.0,4,3
84966C,GREEN KASHMIRI BOXED MIRROR,12.0,2,1
84967A,PINK KASHMIRI OCCASIONAL TABLE,47.475,2,2
84967B,BLUE KASHMIRI OCCASIONAL TABLE,64.465,10,8
84967C,GREEN KASHMIRI OCCASIONAL TABLE,67.4625,4,3
84968A,SET OF 16 VINTAGE ROSE CUTLERY,12.69,116,66
84968B,S/16 VINTAGE IVORY CUTLERY,12.706626506024097,80,51
84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,12.714,97,64
84968D,SET OF 16 VINTAGE RED CUTLERY,13.061803278688524,59,45
84968E,SET OF 16 VINTAGE BLACK CUTLERY,12.801774193548388,62,41
84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,12.72313432835821,65,52
84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,4.313409090909091,168,100
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,0.9762382075471698,821,463
84970S,HANGING HEART ZINC T-LIGHT HOLDER,0.8481810418445773,1141,616
84971L,LARGE HEART FLOWERS HOOK   ,1.2419148936170212,43,37
84971S,SMALL HEART FLOWERS HOOK ,0.8506764705882354,325,180
84972L,GIANT PINK HEART MEMO HOLDER,3.95,44,41
84974,S/2 ZINC HEART DESIGN PLANTERS,9.933606557377049,57,52
84975,HEART SHAPED MIRROR,1.676363636363636,167,115
84976,RECTANGULAR SHAPED MIRROR,1.208095238095238,42,40
84977,WIRE FLOWER T-LIGHT HOLDER,1.25,41,34
84978,HANGING HEART JAR T-LIGHT HOLDER,1.2279982206405693,1087,525
84984A,GREEN PEONY CUSHION COVER,4.0125,16,12
84984B,RED PEONY CUSHION COVER ,4.2,16,13
84984C,ORIENTAL BLUE CUSHION COVER ,3.8000000000000003,12,11
84984D,ORIENTAL RED CUSHION COVER ,4.17,15,14
84985A,SET OF 72 GREEN PAPER DOILIES,1.45,119,95
84985B,SET OF 72 BLACK PAPER DOILIES ,1.45,19,12
84986B,SET OF 36 SILVER PAPER DOILIES,1.45,67,58
84987,SET OF 36 TEATIME PAPER DOILIES,1.4527675840978593,642,406
84988,SET OF 72 PINK HEART PAPER DOILIES,1.457397476340694,618,379
84989A,75 GREEN FAIRY CAKE CASES,0.5479527559055118,121,95
84989B,75 BLACK FAIRY CAKE CASES,0.538936170212766,46,34
84990,60 GOLD AND SILVER FAIRY CAKE CASES,0.5400581395348837,161,112
84991,60 TEATIME FAIRY CAKE CASES,0.5433936170212766,1765,822
84992,72 SWEETHEART FAIRY CAKE CASES,0.5468110236220473,1176,614
84993A,75 GREEN PETIT FOUR CASES,0.42,126,88
84993B,75 BLACK PETIT FOUR CASES,0.42000000000000004,77,57
84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,3.876984126984127,544,278
84997B,RED 3 PIECE MINI DOTS CUTLERY SET,3.840773195876289,932,433
84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,3.833304157549234,883,426
84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,3.8801639344262293,992,431
85006,SET 4 NURSERY DES ROUND BOXES,2.439142857142857,35,32
85007,SET OF 3 VINTAGE TEA TIME BOXES,3.9,19,16
85008,SET OF 3 CONEY ISLAND OVAL BOXES,4.7331521739130435,89,77
85014A,BLACK/BLUE POLKADOT UMBRELLA,5.960151057401813,640,361
85014B,RED RETROSPOT UMBRELLA,5.96700495049505,794,437
85014C,BLUE/BROWN DOTS RUFFLED UMBRELLA,5.843846153846155,65,55
85014D,PINK/BROWN DOTS RUFFLED UMBRELLA,5.825287356321839,86,73
85015,SET OF 12  VINTAGE POSTCARD SET,1.3208843537414965,144,133
85016,SET OF 6 VINTAGE NOTELETS KIT,2.1485915492957743,70,60
85017A,ENVELOPE 50 ROMANTIC IMAGES,0.8343636363636364,53,45
85017B,ENVELOPE 50 BLOSSOM IMAGES,0.6221008403361344,118,98
85017C,ENVELOPE 50 CURIOUS IMAGES,0.794516129032258,56,44
85018A,S/6 PAPER BOXES ROMANTIC IMAGES,4.25,10,10
85018B,S/6 PAPER BOXES BLOSSOM IMAGES ,4.25,10,10
85018C,S/6 PAPER BOXES CURIOUS IMAGES ,4.035,4,4
85018D,YULETIDE IMAGES S/6 PAPER BOXES,2.068840579710145,63,57
85019A,ROMANTIC IMAGES NOTEBOOK SET,2.3214285714285716,41,37
85019B,BLOSSOM  IMAGES NOTEBOOK SET,2.0,36,31
85019C,CURIOUS  IMAGES NOTEBOOK SET,3.0,23,18
85020,ROUND PINK HEART MIRROR,2.1,44,36
85023A,CRYSTAL LARGE JEWELLED PHOTO FRAME,2.55,10,9
85023B,EAU DE NILE JEWELLED PHOTOFRAME,2.5256756756756755,37,32
85023C,PINK LARGE JEWELED PHOTOFRAME,2.55,11,10
85024B,EAU DE NILE JEWELLED PHOTOFRAME,1.6404761904761902,20,19
85024C,PINK SMALL JEWELLED PHOTOFRAME,1.65,42,33
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,1.6471830985915492,65,55
85025C,PINK HEART SHAPE PHOTO FRAME,1.6479591836734695,92,73
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,0.85,20,20
85027L,FRENCH CHATEAU LARGE PLATTER ,4.730487804878049,40,36
85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,5.042,25,22
85028S,FRENCH CHATEAU SMALL FRUITBOWL,3.1196969696969696,32,29
85030,FRENCH CHATEAU OVAL PLATTER,5.240322580645161,29,26
85031A,ROMANTIC IMAGES SCRAP BOOK SET,3.7815789473684216,38,36
85031B,BLOSSOM IMAGES SCRAP BOOK SET,3.4425925925925926,26,25
85031C,CURIOUS IMAGES SCRAP BOOK SET,3.7607142857142857,28,23
85032A,ROMANTIC IMAGES GIFT WRAP SET,0.9762500000000001,118,103
85032B,BLOSSOM IMAGES GIFT WRAP SET,0.9074766355140188,106,95
85032C,CURIOUS IMAGES GIFT WRAP SET,0.9846153846153847,100,85
85032D,YULETIDE IMAGES GIFT WRAP SET,1.3264285714285715,90,89
85033G,SET/6 GOLD REINDEER T-LIGHT CANDLES,1.4444444444444444,17,16
85033S,SET/6 SILVER REINDEER T-LIGHTS,0.9904761904761905,39,34
85034A,3 GARDENIA MORRIS BOXED CANDLES,2.982357723577236,110,92
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,2.4694871794871793,111,95
85034C,3 ROSE MORRIS BOXED CANDLES,2.186140350877193,158,130
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,3.824610778443114,154,113
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,3.5500000000000003,98,75
85035C,ROSE 3 WICK MORRIS BOX CANDLE,2.9397237569060777,168,129
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,3.973005780346821,155,117
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,3.0472289156626506,79,70
85036C,ROSE 1 WICK MORRIS BOXED CANDLE,3.0060606060606063,120,99
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,2.1030194805194804,282,191
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,1.4381521739130434,90,61
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,1.5198230088495575,110,84
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,1.3845238095238095,39,27
85040A,S/4 PINK FLOWER CANDLES IN BOWL,1.6719584569732935,314,193
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,1.638663967611336,232,132
85041,SET/4 PINK ORCHID CANDLES IN BOWL,1.6204597701149424,79,64
85042,ANTIQUE LILY FAIRY LIGHTS,4.827622377622378,281,142
85044,RED REINDEER STRING OF 20 LIGHTS,4.86923076923077,26,26
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,4.893243243243243,70,60
85047,WHITE BEADED GARLAND STRING 20LIGHT,6.29975845410628,201,137
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,7.757860262008734,432,309
85049A,TRADITIONAL CHRISTMAS RIBBONS,1.2683087027914615,562,387
85049B,LUSH GREENS RIBBONS,1.2488307692307692,317,224
85049C,ROMANTIC PINKS RIBBONS ,1.251721991701245,459,303
85049D,BRIGHT BLUES RIBBONS ,1.2495128205128205,372,263
85049E,SCANDINAVIAN REDS RIBBONS,1.2690054495912808,681,434
85049F,BABY BOOM RIBBONS ,1.2493831168831169,295,206
85049G,CHOCOLATE BOX RIBBONS ,1.260386965376782,459,288
85049H,URBAN BLACK RIBBONS ,1.1877522935779816,210,154
85053,FRENCH ENAMEL CANDLEHOLDER,2.12486301369863,277,185
85054,FRENCH ENAMEL POT W LID,2.861071428571429,159,107
85055,FRENCH ENAMEL UTENSIL HOLDER,3.7224137931034487,79,62
85059,FRENCH ENAMEL WATER BASIN,3.5231724137931035,142,108
85060,WOOD FAN WITH FLOWER DESIGN,1.232027027027027,74,53
85061W,WHITE JEWELLED HEART DECORATION,0.8508264462809917,330,201
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,1.6487959866220734,278,172
85063,CREAM SWEETHEART MAGAZINE RACK,16.726315789473684,150,104
85064,CREAM SWEETHEART LETTER RACK,5.3933333333333335,239,172
85065,CREAM SWEETHEART TRAYS,12.51271186440678,232,162
85066,CREAM SWEETHEART MINI CHEST,12.659057279236277,809,471
85067,CREAM SWEETHEART WALL CABINET,18.514099378881987,154,110
85068,CREAM SWEETHEART SHELF + HOOKS,7.7275,173,130
85070,ANT WHITE SWEETHEART TABLE W 3 DRAW,106.66666666666667,3,3
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,1.209765625,124,106
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,1.029054054054054,139,123
